ID_cliente,Sector,Cantidad_Entradas
CLT-03809,D,2
CLT-03810,C,2
CLT-03811,D,3
CLT-03812,C,2
CLT-03813,C,5
CLT-03814,A,3
CLT-03815,C,1
CLT-03816,B,3
CLT-03817,D,2
CLT-03818,B,2
CLT-03819,C,2
CLT-03820,D,4
CLT-03821,E,3
CLT-03822,A,1
CLT-03823,E,2
CLT-03824,A,1
CLT-03825,E,4
CLT-03826,D,5
CLT-03827,B,3
CLT-03828,A,3
CLT-03829,B,1
CLT-03830,E,2
CLT-03831,B,3
CLT-03832,E,5
CLT-03833,C,3
CLT-03834,B,3
CLT-03835,C,2
CLT-03836,D,2
CLT-03837,A,3
CLT-03838,A,1
CLT-03839,C,1
CLT-03840,C,1
CLT-03841,E,3
CLT-03842,C,1
CLT-03843,C,1
CLT-03844,A,4
CLT-03845,C,1
CLT-03846,D,2
CLT-03847,C,2
CLT-03848,D,5
CLT-03849,B,1
CLT-03850,E,1
CLT-03851,A,3
CLT-03852,D,3
CLT-03853,E,1
CLT-03854,D,3
CLT-03855,A,2
CLT-03856,C,3
CLT-03857,A,3
CLT-03858,E,3
CLT-03859,B,2
CLT-03860,B,4
CLT-03861,C,3
CLT-03862,A,4
CLT-03863,D,2
CLT-03864,E,4
CLT-03865,A,3
CLT-03866,D,3
CLT-03867,D,5
CLT-03868,D,4
CLT-03869,B,4
CLT-03870,D,5
CLT-03871,D,5
CLT-03872,A,2
CLT-03873,C,1
CLT-03874,E,5
CLT-03875,E,4
CLT-03876,E,1
CLT-03877,A,1
CLT-03878,E,2
CLT-03879,C,1
CLT-03880,D,2
CLT-03881,B,4
CLT-03882,C,1
CLT-03883,A,5
CLT-03884,D,2
CLT-03885,B,3
CLT-03886,B,4
CLT-03887,B,1
CLT-03888,B,2
CLT-03889,D,5
CLT-03890,D,4
CLT-03891,E,4
CLT-03892,A,1
CLT-03893,C,5
CLT-03894,E,5
CLT-03895,C,2
CLT-03896,A,1
CLT-03897,A,5
CLT-03898,A,4
CLT-03899,D,2
CLT-03900,D,2
CLT-03901,A,3
CLT-03902,C,5
CLT-03903,C,2
CLT-03904,D,2
CLT-03905,E,1
CLT-03906,D,3
CLT-03907,B,1
CLT-03908,D,1
CLT-03909,B,1
CLT-03910,E,1
CLT-03911,C,2
CLT-03912,E,5
CLT-03913,C,1
CLT-03914,D,3
CLT-03915,E,2
CLT-03916,C,5
CLT-03917,D,1
CLT-03918,C,3
CLT-03919,C,2
CLT-03920,E,1
CLT-03921,A,2
CLT-03922,C,2
CLT-03923,B,4
CLT-03924,B,2
CLT-03925,D,2
CLT-03926,A,3
CLT-03927,C,5
CLT-03928,E,3
CLT-03929,E,2
CLT-03930,E,3
CLT-03931,D,2
CLT-03932,B,2
CLT-03933,E,3
CLT-03934,B,2
CLT-03935,E,5
CLT-03936,C,3
CLT-03937,C,5
CLT-03938,A,4
CLT-03939,C,3
CLT-03940,D,5
CLT-03941,C,1
CLT-03942,E,4
CLT-03943,E,2
CLT-03944,C,3
CLT-03945,D,4
CLT-03946,E,4
CLT-03947,B,3
CLT-03948,D,5
CLT-03949,C,1
CLT-03950,A,2
CLT-03951,B,2
CLT-03952,B,4
CLT-03953,A,4
CLT-03954,B,3
CLT-03955,C,5
CLT-03956,C,5
CLT-03957,A,5
CLT-03958,A,3
CLT-03959,A,2
CLT-03960,D,5
CLT-03961,A,1
CLT-03962,B,2
CLT-03963,D,4
CLT-03964,E,4
CLT-03965,B,4
CLT-03966,B,4
CLT-03967,A,2
CLT-03968,D,5
CLT-03969,B,4
CLT-03970,B,3
CLT-03971,B,2
CLT-03972,C,1
CLT-03973,D,2
CLT-03974,C,5
CLT-03975,A,4
CLT-03976,C,5
CLT-03977,A,1
CLT-03978,C,1
CLT-03979,A,5
CLT-03980,D,4
CLT-03981,A,5
CLT-03982,A,3
CLT-03983,B,2
CLT-03984,D,2
CLT-03985,D,4
CLT-03986,B,2
CLT-03987,E,3
CLT-03988,E,1
CLT-03989,E,3
CLT-03990,B,5
CLT-03991,E,3
CLT-03992,B,4
CLT-03993,C,2
CLT-03994,D,3
CLT-03995,B,5
CLT-03996,D,5
CLT-03997,E,2
CLT-03998,C,1
CLT-03999,A,5
CLT-04000,C,1
CLT-04001,A,4
CLT-04002,C,2
CLT-04003,C,4
CLT-04004,B,4
CLT-04005,E,5
CLT-04006,A,2
CLT-04007,A,5
CLT-04008,C,1
CLT-04009,B,5
CLT-04010,B,4
CLT-04011,C,1
CLT-04012,A,2
CLT-04013,A,2
CLT-04014,A,5
CLT-04015,C,2
CLT-04016,C,1
CLT-04017,C,1
CLT-04018,D,5
CLT-04019,C,5
CLT-04020,D,1
CLT-04021,D,2
CLT-04022,A,3
CLT-04023,E,5
CLT-04024,D,4
CLT-04025,D,4
CLT-04026,D,3
CLT-04027,A,1
CLT-04028,A,4
CLT-04029,C,4
CLT-04030,D,3
CLT-04031,D,2
CLT-04032,B,2
CLT-04033,D,3
CLT-04034,B,2
CLT-04035,A,2
CLT-04036,C,3
CLT-04037,B,4
CLT-04038,D,1
CLT-04039,A,4
CLT-04040,D,2
CLT-04041,E,3
CLT-04042,B,5
CLT-04043,D,4
CLT-04044,D,2
CLT-04045,B,3
CLT-04046,B,2
CLT-04047,B,1
CLT-04048,C,3
CLT-04049,A,2
CLT-04050,C,2
CLT-04051,B,1
CLT-04052,C,3
CLT-04053,B,2
CLT-04054,B,1
CLT-04055,C,5
CLT-04056,B,2
CLT-04057,A,3
CLT-04058,E,4
CLT-04059,D,5
CLT-04060,C,4
CLT-04061,E,5
CLT-04062,A,2
CLT-04063,B,4
CLT-04064,C,2
CLT-04065,A,1
CLT-04066,C,4
CLT-04067,A,5
CLT-04068,B,3
CLT-04069,C,5
CLT-04070,E,1
CLT-04071,A,3
CLT-04072,B,3
CLT-04073,D,1
CLT-04074,C,2
CLT-04075,C,1
CLT-04076,C,2
CLT-04077,B,5
CLT-04078,D,3
CLT-04079,C,1
CLT-04080,A,3
CLT-04081,C,5
CLT-04082,A,5
CLT-04083,C,4
CLT-04084,D,3
CLT-04085,E,1
CLT-04086,B,2
CLT-04087,E,3
CLT-04088,D,1
CLT-04089,A,5
CLT-04090,A,2
CLT-04091,B,5
CLT-04092,D,4
CLT-04093,E,1
CLT-04094,B,2
CLT-04095,B,5
CLT-04096,A,4
CLT-04097,E,1
CLT-04098,E,1
CLT-04099,A,1
CLT-04100,A,3
CLT-04101,A,5
CLT-04102,D,5
CLT-04103,C,3
CLT-04104,C,2
CLT-04105,E,1
CLT-04106,B,2
CLT-04107,B,4
CLT-04108,E,4
CLT-04109,B,4
CLT-04110,D,5
CLT-04111,E,3
CLT-04112,A,1
CLT-04113,B,3
CLT-04114,A,3
CLT-04115,E,4
CLT-04116,D,5
CLT-04117,A,3
CLT-04118,C,2
CLT-04119,E,1
CLT-04120,C,4
CLT-04121,B,4
CLT-04122,D,4
CLT-04123,D,2
CLT-04124,D,3
CLT-04125,E,1
CLT-04126,A,2
CLT-04127,B,3
CLT-04128,D,5
CLT-04129,D,2
CLT-04130,E,1
CLT-04131,D,5
CLT-04132,D,5
CLT-04133,C,4
CLT-04134,C,2
CLT-04135,B,2
CLT-04136,B,5
CLT-04137,B,2
CLT-04138,C,2
CLT-04139,D,4
CLT-04140,A,3
CLT-04141,B,4
CLT-04142,B,2
CLT-04143,C,5
CLT-04144,C,1
CLT-04145,C,5
CLT-04146,A,4
CLT-04147,A,5
CLT-04148,A,2
CLT-04149,B,1
CLT-04150,A,2
CLT-04151,E,4
CLT-04152,E,3
CLT-04153,C,1
CLT-04154,E,4
CLT-04155,A,5
CLT-04156,C,4
CLT-04157,D,2
CLT-04158,A,1
CLT-04159,E,5
CLT-04160,A,2
CLT-04161,A,3
CLT-04162,C,3
CLT-04163,B,5
CLT-04164,C,5
CLT-04165,E,1
CLT-04166,E,5
CLT-04167,D,2
CLT-04168,A,1
CLT-04169,B,5
CLT-04170,D,2
CLT-04171,C,5
CLT-04172,C,1
CLT-04173,C,3
CLT-04174,C,1
CLT-04175,D,4
CLT-04176,B,5
CLT-04177,A,3
CLT-04178,A,1
CLT-04179,D,2
CLT-04180,A,5
CLT-04181,B,2
CLT-04182,A,4
CLT-04183,B,3
CLT-04184,D,3
CLT-04185,E,4
CLT-04186,C,5
CLT-04187,C,3
CLT-04188,C,5
CLT-04189,B,3
CLT-04190,A,1
CLT-04191,A,2
CLT-04192,E,1
CLT-04193,B,4
CLT-04194,C,2
CLT-04195,A,5
CLT-04196,A,1
CLT-04197,D,3
CLT-04198,D,1
CLT-04199,A,3
CLT-04200,C,4
CLT-04201,E,1
CLT-04202,C,2
CLT-04203,B,5
CLT-04204,A,4
CLT-04205,A,2
CLT-04206,A,4
CLT-04207,E,1
CLT-04208,C,5
CLT-04209,D,5
CLT-04210,E,5
CLT-04211,D,4
CLT-04212,B,4
CLT-04213,D,4
CLT-04214,A,1
CLT-04215,C,1
CLT-04216,C,4
CLT-04217,D,4
CLT-04218,A,3
CLT-04219,E,1
CLT-04220,D,1
CLT-04221,B,2
CLT-04222,B,2
CLT-04223,E,1
CLT-04224,D,2
CLT-04225,B,2
CLT-04226,A,3
CLT-04227,D,5
CLT-04228,A,5
CLT-04229,D,2
CLT-04230,E,4
CLT-04231,C,1
CLT-04232,C,1
CLT-04233,C,2
CLT-04234,C,5
CLT-04235,B,4
CLT-04236,B,4
CLT-04237,E,3
CLT-04238,B,1
CLT-04239,B,2
CLT-04240,D,3
CLT-04241,E,3
CLT-04242,E,2
CLT-04243,A,4
CLT-04244,A,2
CLT-04245,B,4
CLT-04246,C,5
CLT-04247,E,2
CLT-04248,A,4
CLT-04249,D,4
CLT-04250,E,2
CLT-04251,B,3
CLT-04252,D,2
CLT-04253,C,3
CLT-04254,A,3
CLT-04255,A,5
CLT-04256,C,4
CLT-04257,B,4
CLT-04258,A,5
CLT-04259,C,2
CLT-04260,E,4
CLT-04261,B,4
CLT-04262,C,1
CLT-04263,A,5
CLT-04264,B,1
CLT-04265,A,5
CLT-04266,C,1
CLT-04267,A,5
CLT-04268,D,3
CLT-04269,A,2
CLT-04270,A,2
CLT-04271,D,3
CLT-04272,D,5
CLT-04273,E,2
CLT-04274,D,4
CLT-04275,A,4
CLT-04276,E,4
CLT-04277,C,1
CLT-04278,C,5
CLT-04279,D,5
CLT-04280,D,4
CLT-04281,E,3
CLT-04282,A,5
CLT-04283,B,1
CLT-04284,B,5
CLT-04285,B,5
CLT-04286,E,1
CLT-04287,B,5
CLT-04288,D,2
CLT-04289,A,5
CLT-04290,C,5
CLT-04291,C,2
CLT-04292,B,3
CLT-04293,C,1
CLT-04294,B,5
CLT-04295,A,1
CLT-04296,D,1
CLT-04297,B,1
CLT-04298,E,5
CLT-04299,A,4
CLT-04300,A,2
CLT-04301,B,2
CLT-04302,A,3
CLT-04303,C,5
CLT-04304,C,3
CLT-04305,B,1
CLT-04306,B,3
CLT-04307,E,5
CLT-04308,C,5
CLT-04309,E,2
CLT-04310,E,2
CLT-04311,D,1
CLT-04312,E,2
CLT-04313,D,4
CLT-04314,B,5
CLT-04315,A,1
CLT-04316,C,1
CLT-04317,E,2
CLT-04318,C,4
CLT-04319,E,1
CLT-04320,D,5
CLT-04321,A,3
CLT-04322,B,1
CLT-04323,A,2
CLT-04324,C,2
CLT-04325,D,2
CLT-04326,B,5
CLT-04327,D,1
CLT-04328,B,4
CLT-04329,B,4
CLT-04330,B,3
CLT-04331,A,4
CLT-04332,D,4
CLT-04333,B,4
CLT-04334,C,3
CLT-04335,A,1
CLT-04336,B,4
CLT-04337,E,3
CLT-04338,B,5
CLT-04339,E,2
CLT-04340,B,1
CLT-04341,D,5
CLT-04342,C,2
CLT-04343,A,2
CLT-04344,D,5
CLT-04345,E,3
CLT-04346,B,4
CLT-04347,A,2
CLT-04348,D,3
CLT-04349,E,5
CLT-04350,C,5
CLT-04351,C,1
CLT-04352,C,1
CLT-04353,C,2
CLT-04354,A,5
CLT-04355,E,1
CLT-04356,E,2
CLT-04357,C,2
CLT-04358,E,4
CLT-04359,B,2
CLT-04360,E,5
CLT-04361,D,3
CLT-04362,D,5
CLT-04363,D,3
CLT-04364,E,4
CLT-04365,B,3
CLT-04366,B,2
CLT-04367,B,4
CLT-04368,B,3
CLT-04369,B,1
CLT-04370,B,4
CLT-04371,E,1
CLT-04372,C,3
CLT-04373,D,5
CLT-04374,D,2
CLT-04375,B,1
CLT-04376,D,5
CLT-04377,D,4
CLT-04378,C,3
CLT-04379,A,1
CLT-04380,D,2
CLT-04381,E,3
CLT-04382,E,4
CLT-04383,A,4
CLT-04384,D,1
CLT-04385,C,1
CLT-04386,C,3
CLT-04387,C,3
CLT-04388,A,5
CLT-04389,C,3
CLT-04390,A,1
CLT-04391,C,2
CLT-04392,D,4
CLT-04393,C,5
CLT-04394,D,1
CLT-04395,B,1
CLT-04396,A,1
CLT-04397,C,1
CLT-04398,A,3
CLT-04399,A,3
CLT-04400,B,1
CLT-04401,B,1
CLT-04402,B,2
CLT-04403,B,1
CLT-04404,A,4
CLT-04405,B,1
CLT-04406,A,2
CLT-04407,C,1
CLT-04408,B,4
CLT-04409,A,4
CLT-04410,E,3
CLT-04411,B,1
CLT-04412,B,2
CLT-04413,C,1
CLT-04414,B,1
CLT-04415,D,1
CLT-04416,B,3
CLT-04417,E,2
CLT-04418,E,2
CLT-04419,A,4
CLT-04420,C,1
CLT-04421,B,1
CLT-04422,B,3
CLT-04423,B,3
CLT-04424,A,4
CLT-04425,D,5
CLT-04426,A,5
CLT-04427,C,5
CLT-04428,A,2
CLT-04429,C,3
CLT-04430,A,4
CLT-04431,C,3
CLT-04432,E,4
CLT-04433,C,3
CLT-04434,C,4
CLT-04435,E,4
CLT-04436,E,1
CLT-04437,B,3
CLT-04438,E,3
CLT-04439,D,2
CLT-04440,E,4
CLT-04441,B,3
CLT-04442,B,1
CLT-04443,D,3
CLT-04444,D,1
CLT-04445,C,3
CLT-04446,E,4
CLT-04447,C,5
CLT-04448,E,4
CLT-04449,C,1
CLT-04450,D,2
CLT-04451,E,1
CLT-04452,A,1
CLT-04453,A,2
CLT-04454,A,3
CLT-04455,E,1
CLT-04456,D,2
CLT-04457,A,3
CLT-04458,C,4
CLT-04459,B,3
CLT-04460,A,4
CLT-04461,D,5
CLT-04462,A,1
CLT-04463,B,4
CLT-04464,E,3
CLT-04465,D,5
CLT-04466,C,3
CLT-04467,E,5
CLT-04468,B,4
CLT-04469,C,3
CLT-04470,A,2
CLT-04471,A,5
CLT-04472,A,4
CLT-04473,A,1
CLT-04474,C,4
CLT-04475,D,2
CLT-04476,A,1
CLT-04477,D,3
CLT-04478,E,1
CLT-04479,D,4
CLT-04480,E,5
CLT-04481,D,3
CLT-04482,D,5
CLT-04483,D,2
CLT-04484,D,1
CLT-04485,A,2
CLT-04486,E,1
CLT-04487,B,3
CLT-04488,B,3
CLT-04489,D,3
CLT-04490,D,2
CLT-04491,A,2
CLT-04492,D,2
CLT-04493,B,4
CLT-04494,C,3
CLT-04495,E,5
CLT-04496,C,4
CLT-04497,E,4
CLT-04498,C,2
CLT-04499,D,5
CLT-04500,E,1
CLT-04501,D,3
CLT-04502,C,2
CLT-04503,D,1
CLT-04504,B,4
CLT-04505,C,5
CLT-04506,D,2
CLT-04507,A,2
CLT-04508,E,4
CLT-04509,A,1
CLT-04510,A,5
CLT-04511,C,4
CLT-04512,C,1
CLT-04513,A,5
CLT-04514,B,5
CLT-04515,B,3
CLT-04516,A,4
CLT-04517,C,1
CLT-04518,C,4
CLT-04519,A,2
CLT-04520,B,5
CLT-04521,B,5
CLT-04522,D,5
CLT-04523,E,3
CLT-04524,E,4
CLT-04525,A,4
CLT-04526,A,1
CLT-04527,B,1
CLT-04528,C,1
CLT-04529,A,1
CLT-04530,B,1
CLT-04531,A,3
CLT-04532,D,5
CLT-04533,E,2
CLT-04534,E,1
CLT-04535,C,4
CLT-04536,B,1
CLT-04537,E,5
CLT-04538,A,3
CLT-04539,B,4
CLT-04540,B,5
CLT-04541,E,4
CLT-04542,A,2
CLT-04543,A,2
CLT-04544,A,5
CLT-04545,C,4
CLT-04546,E,5
CLT-04547,E,4
CLT-04548,B,4
CLT-04549,D,2
CLT-04550,A,1
CLT-04551,B,4
CLT-04552,D,3
CLT-04553,D,5
CLT-04554,B,1
CLT-04555,D,4
CLT-04556,C,5
CLT-04557,A,1
CLT-04558,B,3
CLT-04559,A,3
CLT-04560,C,3
CLT-04561,A,3
CLT-04562,D,3
CLT-04563,A,4
CLT-04564,B,2
CLT-04565,B,1
CLT-04566,B,3
CLT-04567,D,2
CLT-04568,C,3
CLT-04569,C,5
CLT-04570,C,4
CLT-04571,D,1
CLT-04572,A,4
CLT-04573,C,2
CLT-04574,A,4
CLT-04575,A,4
CLT-04576,D,1
CLT-04577,D,5
CLT-04578,C,1
CLT-04579,C,1
CLT-04580,B,1
CLT-04581,E,1
CLT-04582,A,5
CLT-04583,C,2
CLT-04584,E,2
CLT-04585,D,4
CLT-04586,A,3
CLT-04587,A,3
CLT-04588,E,2
CLT-04589,E,3
CLT-04590,B,3
CLT-04591,D,5
CLT-04592,E,1
CLT-04593,E,3
CLT-04594,C,2
CLT-04595,A,2
CLT-04596,C,1
CLT-04597,C,1
CLT-04598,B,3
CLT-04599,C,2
CLT-04600,A,4
CLT-04601,D,3
CLT-04602,C,5
CLT-04603,B,4
CLT-04604,B,5
CLT-04605,C,4
CLT-04606,C,3
CLT-04607,E,1
CLT-04608,C,2
CLT-04609,D,4
CLT-04610,E,5
CLT-04611,C,2
CLT-04612,A,4
CLT-04613,B,4
CLT-04614,D,1
CLT-04615,B,2
CLT-04616,B,3
CLT-04617,C,5
CLT-04618,E,1
CLT-04619,A,4
CLT-04620,D,5
CLT-04621,A,4
CLT-04622,C,2
CLT-04623,E,3
CLT-04624,C,4
CLT-04625,C,4
CLT-04626,A,4
CLT-04627,E,2
CLT-04628,C,4
CLT-04629,D,4
CLT-04630,D,3
CLT-04631,B,3
CLT-04632,A,5
CLT-04633,E,1
CLT-04634,D,5
CLT-04635,C,5
CLT-04636,D,2
CLT-04637,E,4
CLT-04638,A,4
CLT-04639,B,3
CLT-04640,B,5
CLT-04641,E,3
CLT-04642,D,5
CLT-04643,A,4
CLT-04644,C,3
CLT-04645,C,3
CLT-04646,B,4
CLT-04647,E,3
CLT-04648,D,5
CLT-04649,C,4
CLT-04650,A,2
CLT-04651,D,1
CLT-04652,A,4
CLT-04653,D,4
CLT-04654,B,3
CLT-04655,B,1
CLT-04656,D,4
CLT-04657,D,1
CLT-04658,B,3
CLT-04659,B,3
CLT-04660,B,5
CLT-04661,E,3
CLT-04662,C,1
CLT-04663,C,1
CLT-04664,E,1
CLT-04665,D,3
CLT-04666,C,1
CLT-04667,E,2
CLT-04668,A,4
CLT-04669,C,3
CLT-04670,E,3
CLT-04671,B,4
CLT-04672,C,5
CLT-04673,C,1
CLT-04674,E,1
CLT-04675,A,4
CLT-04676,A,4
CLT-04677,C,5
CLT-04678,D,1
CLT-04679,B,1
CLT-04680,B,2
CLT-04681,E,4
CLT-04682,D,1
CLT-04683,B,1
CLT-04684,E,1
CLT-04685,A,3
CLT-04686,C,2
CLT-04687,E,5
CLT-04688,E,1
CLT-04689,E,1
CLT-04690,C,3
CLT-04691,C,4
CLT-04692,E,1
CLT-04693,A,5
CLT-04694,B,5
CLT-04695,A,2
CLT-04696,B,5
CLT-04697,D,3
CLT-04698,D,4
CLT-04699,C,1
CLT-04700,B,1
CLT-04701,E,1
CLT-04702,B,1
CLT-04703,B,4
CLT-04704,A,3
CLT-04705,B,5
CLT-04706,C,5
CLT-04707,A,1
CLT-04708,D,2
CLT-04709,E,1
CLT-04710,B,2
CLT-04711,D,3
CLT-04712,C,5
CLT-04713,C,5
CLT-04714,C,1
CLT-04715,A,3
CLT-04716,E,1
CLT-04717,D,3
CLT-04718,C,3
CLT-04719,A,1
CLT-04720,C,4
CLT-04721,A,1
CLT-04722,D,4
CLT-04723,B,3
CLT-04724,E,4
CLT-04725,B,2
CLT-04726,C,5
CLT-04727,D,5
CLT-04728,B,1
CLT-04729,D,1
CLT-04730,C,4
CLT-04731,A,4
CLT-04732,C,5
CLT-04733,E,1
CLT-04734,A,2
CLT-04735,A,2
CLT-04736,D,1
CLT-04737,E,4
CLT-04738,A,3
CLT-04739,A,1
CLT-04740,A,1
CLT-04741,B,2
CLT-04742,B,3
CLT-04743,E,1
CLT-04744,B,3
CLT-04745,B,4
CLT-04746,D,1
CLT-04747,D,2
CLT-04748,E,2
CLT-04749,B,3
CLT-04750,B,2
CLT-04751,E,4
CLT-04752,A,1
CLT-04753,E,2
CLT-04754,B,4
CLT-04755,B,1
CLT-04756,A,4
CLT-04757,C,4
CLT-04758,A,2
CLT-04759,E,5
CLT-04760,C,5
CLT-04761,A,4
CLT-04762,D,3
CLT-04763,C,4
CLT-04764,B,3
CLT-04765,B,2
CLT-04766,B,1
CLT-04767,D,3
CLT-04768,A,4
CLT-04769,A,1
CLT-04770,C,2
CLT-04771,A,1
CLT-04772,C,2
CLT-04773,B,1
CLT-04774,B,5
CLT-04775,A,3
CLT-04776,C,4
CLT-04777,C,4
CLT-04778,D,3
CLT-04779,E,2
CLT-04780,B,4
CLT-04781,E,5
CLT-04782,E,1
CLT-04783,A,2
CLT-04784,C,3
CLT-04785,B,2
CLT-04786,E,2
CLT-04787,A,1
CLT-04788,C,2
CLT-04789,A,4
CLT-04790,D,1
CLT-04791,E,5
CLT-04792,C,4
CLT-04793,E,3
CLT-04794,E,1
CLT-04795,A,1
CLT-04796,E,2
CLT-04797,E,3
CLT-04798,E,3
CLT-04799,D,1
CLT-04800,B,4
CLT-04801,C,5
CLT-04802,A,3
CLT-04803,B,1
CLT-04804,E,1
CLT-04805,D,5
CLT-04806,A,1
CLT-04807,D,4
CLT-04808,E,4
CLT-04809,D,3
CLT-04810,D,4
CLT-04811,B,1
CLT-04812,B,4
CLT-04813,B,2
CLT-04814,D,5
CLT-04815,B,4
CLT-04816,B,2
CLT-04817,D,2
CLT-04818,C,5
CLT-04819,B,2
CLT-04820,C,4
CLT-04821,B,1
CLT-04822,C,2
CLT-04823,C,5
CLT-04824,D,5
CLT-04825,C,5
CLT-04826,B,1
CLT-04827,B,3
CLT-04828,C,2
CLT-04829,B,5
CLT-04830,C,1
CLT-04831,C,4
CLT-04832,D,1
CLT-04833,B,4
CLT-04834,C,1
CLT-04835,C,5
CLT-04836,A,4
CLT-04837,B,2
CLT-04838,D,2
CLT-04839,E,1
CLT-04840,D,3
CLT-04841,D,3
CLT-04842,A,2
CLT-04843,A,5
CLT-04844,D,1
CLT-04845,C,1
CLT-04846,B,3
CLT-04847,E,2
CLT-04848,A,4
CLT-04849,D,3
CLT-04850,A,3
CLT-04851,D,5
CLT-04852,E,2
CLT-04853,E,2
CLT-04854,B,2
CLT-04855,C,4
CLT-04856,E,5
CLT-04857,B,4
CLT-04858,E,4
CLT-04859,E,4
CLT-04860,E,5
CLT-04861,E,4
CLT-04862,A,1
CLT-04863,A,4
CLT-04864,E,3
CLT-04865,C,4
CLT-04866,E,3
CLT-04867,E,4
CLT-04868,E,4
CLT-04869,B,3
CLT-04870,A,5
CLT-04871,E,4
CLT-04872,E,3
CLT-04873,A,5
CLT-04874,A,5
CLT-04875,D,3
CLT-04876,B,5
CLT-04877,D,1
CLT-04878,C,4
CLT-04879,C,2
CLT-04880,E,1
CLT-04881,E,1
CLT-04882,D,3
CLT-04883,B,1
CLT-04884,E,3
CLT-04885,C,5
CLT-04886,A,4
CLT-04887,D,1
CLT-04888,E,1
CLT-04889,D,3
CLT-04890,A,2
CLT-04891,D,5
CLT-04892,C,4
CLT-04893,A,4
CLT-04894,C,2
CLT-04895,C,3
CLT-04896,D,1
CLT-04897,D,2
CLT-04898,E,2
CLT-04899,D,5
CLT-04900,E,2
CLT-04901,C,5
CLT-04902,C,4
CLT-04903,D,3
CLT-04904,A,4
CLT-04905,A,1
CLT-04906,C,4
CLT-04907,D,4
CLT-04908,C,2
CLT-04909,D,5
CLT-04910,A,4
CLT-04911,D,5
CLT-04912,A,2
CLT-04913,D,5
CLT-04914,A,4
CLT-04915,E,3
CLT-04916,B,2
CLT-04917,B,5
CLT-04918,D,1
CLT-04919,D,5
CLT-04920,D,2
CLT-04921,B,5
CLT-04922,D,5
CLT-04923,A,5
CLT-04924,D,5
CLT-04925,A,3
CLT-04926,B,4
CLT-04927,C,5
CLT-04928,B,3
CLT-04929,B,4
CLT-04930,C,5
CLT-04931,E,3
CLT-04932,B,4
CLT-04933,D,3
CLT-04934,E,2
CLT-04935,A,4
CLT-04936,C,1
CLT-04937,B,3
CLT-04938,D,2
CLT-04939,A,1
CLT-04940,B,4
CLT-04941,B,1
CLT-04942,E,3
CLT-04943,E,5
CLT-04944,B,2
CLT-04945,D,1
CLT-04946,A,3
CLT-04947,B,3
CLT-04948,D,4
CLT-04949,A,1
CLT-04950,C,5
CLT-04951,B,5
CLT-04952,B,5
CLT-04953,C,1
CLT-04954,B,1
CLT-04955,D,2
CLT-04956,D,5
CLT-04957,D,1
CLT-04958,B,1
CLT-04959,E,4
CLT-04960,E,1
CLT-04961,E,5
CLT-04962,A,2
CLT-04963,B,5
CLT-04964,C,2
CLT-04965,D,4
CLT-04966,D,2
CLT-04967,B,2
CLT-04968,E,4
CLT-04969,C,5
CLT-04970,D,3
CLT-04971,E,2
CLT-04972,A,2
CLT-04973,B,1
CLT-04974,A,3
CLT-04975,B,5
CLT-04976,C,4
CLT-04977,B,1
CLT-04978,C,4
CLT-04979,E,5
CLT-04980,B,1
CLT-04981,E,4
CLT-04982,E,1
CLT-04983,D,5
CLT-04984,B,5
CLT-04985,D,1
CLT-04986,E,5
CLT-04987,C,1
CLT-04988,C,1
CLT-04989,B,1
CLT-04990,D,4
CLT-04991,D,3
CLT-04992,B,2
CLT-04993,A,5
CLT-04994,E,4
CLT-04995,B,4
CLT-04996,A,4
CLT-04997,D,1
CLT-04998,E,5
CLT-04999,B,3
CLT-05000,D,3
CLT-05001,C,5
CLT-05002,B,3
CLT-05003,A,5
CLT-05004,C,1
CLT-05005,C,3
CLT-05006,B,4
CLT-05007,B,4
CLT-05008,D,2
CLT-05009,C,5
CLT-05010,A,3
CLT-05011,C,2
CLT-05012,C,5
CLT-05013,E,3
CLT-05014,C,1
CLT-05015,E,4
CLT-05016,D,3
CLT-05017,E,3
CLT-05018,A,3
CLT-05019,C,2
CLT-05020,E,1
CLT-05021,D,5
CLT-05022,D,2
CLT-05023,A,4
CLT-05024,D,3
CLT-05025,B,3
CLT-05026,D,1
CLT-05027,E,4
CLT-05028,E,5
CLT-05029,C,4
CLT-05030,E,2
CLT-05031,D,3
CLT-05032,A,4
CLT-05033,C,1
CLT-05034,D,4
CLT-05035,C,1
CLT-05036,C,2
CLT-05037,A,4
CLT-05038,B,1
CLT-05039,B,5
CLT-05040,B,3
CLT-05041,A,2
CLT-05042,D,4
CLT-05043,E,2
CLT-05044,C,4
CLT-05045,A,5
CLT-05046,B,4
CLT-05047,E,1
CLT-05048,E,5
CLT-05049,C,2
CLT-05050,C,1
CLT-05051,D,1
CLT-05052,A,3
CLT-05053,E,1
CLT-05054,E,4
CLT-05055,A,1
CLT-05056,A,5
CLT-05057,C,1
CLT-05058,C,1
CLT-05059,C,2
CLT-05060,D,1
CLT-05061,A,2
CLT-05062,C,3
CLT-05063,A,2
CLT-05064,C,1
CLT-05065,D,5
CLT-05066,E,5
CLT-05067,C,5
CLT-05068,C,2
CLT-05069,D,3
CLT-05070,B,2
CLT-05071,C,5
CLT-05072,D,3
CLT-05073,A,1
CLT-05074,A,2
CLT-05075,A,3
CLT-05076,A,5
CLT-05077,A,4
CLT-05078,B,2
